Hour,Load,Bus,P_kW,Q_kVAR,S_kVA
12,s74c,x74,38.90896807774914,19.454793498581928,43.50168717357715
12,s75c,x75,42.000077338393474,21.000424446081507,46.95768652038355
12,s76a,x76,103.89131590507236,79.15591389189962,130.61035266987594
12,s76b,x76,71.09159135411362,50.780575530769816,87.36521740656576
12,s76c,x76,71.85329902622304,51.32393683342386,88.30086677396268
12,s77b,x77,42.000509858208176,21.000821905506886,46.958251128595705
12,s79a,x79,36.242921421170905,18.121356141185178,40.52077123571118
12,s80b,x80,42.000518587711746,21.000830435822948,46.958262751414765
12,s82a,x82,40.18668966306585,20.09323297914838,44.930034916856
12,s83c,x83,21.000028190007797,10.500214747784991,23.478835016472253
12,s84c,x84,21.000032426601273,10.500216716943896,23.47883968643027
12,s85c,x85,42.0000685345266,21.000436359436463,46.95768397388943
12,s86b,x86,21.00025546248688,10.500415883633687,23.479128246572035
12,s87b,x87,42.000517907339784,21.000845295484137,46.958268788463954
12,s88a,x88,39.716920154259036,19.858343864531452,44.40481468919515
12,s90b,x90,41.272170271779295,20.636593634370712,46.14391656299769
12,s92c,x92,42.00004537209714,21.000413347023596,46.95765296524162
12,s94a,x94,39.611970472498655,19.805867227135764,44.287476574456534
12,s95b,x95,21.000261318680323,10.500427993649526,23.479138900365992
12,s96b,x96,21.00026258072974,10.500429201127583,23.47914056918376
12,s98a,x98,39.84717551228305,19.923488005510766,44.55045196866605
12,s99b,x99,42.00050686876787,21.00082008198617,46.95824763925258
12,s100c,x100,39.032301721985355,19.5164550763519,43.639576034413565
12,add44,44,520.0014057240663,156.00243924000767,542.897985816707
12,add108,108,538.1310081553056,161.44180992117694,561.825987231697
13,s1a,x1,41.600028772557565,20.800121036334783,46.51029379614575
13,s2b,x2,20.800042369641666,10.400101736600352,23.255190360659835
13,s4c,x4,41.60018536497999,20.800382644452643,46.510550851998545
13,s5c,x5,20.49362342243992,10.24693722946098,22.912623672667685
13,s6c,x6,40.353489456291314,20.176969972931726,45.116673509774664
13,s7a,x7,20.8000121352337,10.400063305487107,23.25514613121166
13,s9a,x9,41.60002379441743,20.80013346408097,46.51029490144819
13,s10a,x10,19.97398771239107,9.987044964978047,22.331620009915152
13,s11a,x11,38.401599195499045,19.20089695125208,42.93433666081676
13,s12b,x12,20.80005906471223,10.400114688710737,23.25521108555788
13,s16c,x16,41.60027079359583,20.80051848340321,46.510688011239964
13,s17c,x17,20.80013327907566,10.40025708541287,23.255341147142765
13,s19a,x19,40.97747544038235,20.488884926397137,45.814276148317376
13,s20a,x20,38.95928471133803,19.4797785728949,43.55786540302581
13,s22b,x22,41.364904489878015,20.682594350841885,46.24743271294318
13,s24c,x24,41.600353724107336,20.80064508719751,46.510818806105796
13,s28a,x28,39.09256245279706,19.54642642172664,43.70687846307274
13,s29a,x29,37.23232439241721,18.61629893763436,41.62706530368856
13,s30c,x30,41.60035247116008,20.800638468478976,46.51081472540684
13,s31c,x31,20.800179938975894,10.400324626963885,23.25541308684941
13,s32c,x32,20.800181948544896,10.400326596716743,23.25541576517063
13,s33a,x33,39.729132379989665,19.86470044810032,44.41858038658485
13,s34c,x34,39.82927797416347,19.914930056844682,44.53061669359856
13,s52a,x52,31.82229155469683,15.911315312590952,35.578479376848314
13,s53a,x53,31.842243510447584,15.921291201316858,35.60078630165029
13,s55a,x55,14.640672981706492,7.320409591331941,16.36880270337862
13,s56b,x56,21.511117793700727,10.755656628049566,24.050204536239907
13,s58b,x58,22.538893893536212,11.269548781135395,25.199294983679092
13,s59b,x59,21.075448297559582,10.53782074782218,23.563110725376195
13,s60a,x60,16.075801182095024,8.037984967280314,17.973329852324863
13,s62c,x62,31.866208943616968,15.933439647499942,35.627654587957046
13,s63a,x63,32.06922548886031,16.034780981930147,35.854559327843326
13,s64b,x64,82.6734397365047,38.58130553058778,91.23275055762618
13,s65a,x65,28.552106416816628,20.394507278128124,35.08787123715034
13,s65b,x65,35.18419696615785,25.131922213658918,43.23819180200294
13,s65c,x65,59.52006429311051,42.514850699800775,73.14472355188964
13,s66c,x66,64.41297786553224,30.060024752505832,71.08190209629177
13,s68a,x68,19.64857385550675,9.824390150213011,21.967819563600433
13,s69a,x69,39.128017821936986,19.56421547894305,43.74654621773396
13,s70a,x70,19.504213888463745,9.752210271823074,21.806420260849634
13,s71a,x71,38.941073035794204,19.470743222148144,43.537535653753835
13,s73c,x73,41.60042675242359,20.80076207760176,46.51093644502071
13,s74c,x74,38.60352488918945,19.302179297429184,43.16023933553165
13,s75c,x75,41.60044968738352,20.800787197882638,46.51096819293408
13,s76a,x76,103.07936699781516,78.53718870256267,129.58952855062097
13,s76b,x76,70.45996679636701,50.32933921891707,86.58896758339347
13,s76c,x76,71.21710609186508,50.870000111933834,87.51932993052515
13,s77b,x77,41.60030148931692,20.800441549485726,46.51068105989887
13,s79a,x79,35.96087802721779,17.980619484840695,40.205564609231246
13,s80b,x80,41.6003110956985,20.80044414434899,46.51069081255489
13,s82a,x82,39.879115682831326,19.939775330136918,44.586304039031766
13,s83c,x83,20.800216886606307,10.4003958440627,23.255477983543123
13,s84c,x84,20.800231193651232,10.40040844965267,23.255496417598753
13,s85c,x85,41.60047749055632,20.80083159965702,46.51101291822801
13,s86b,x86,20.8001519105575,10.400230274135696,23.25534582106483
13,s87b,x87,41.60031161272643,20.800475457289828,46.51070527873404
13,s88a,x88,39.41506760040178,19.707747117641897,44.06748064499676
13,s90b,x90,40.90758759310665,20.454053192532193,45.73618933285358
13,s92c,x92,41.60040793021899,20.80074240867998,46.51091081362399
13,s94a,x94,39.31165024648374,19.656041852248055,43.951858054002585
13,s95b,x95,20.80015878545884,10.4002447212401,23.25535843116556
13,s96b,x96,20.800160082692223,10.400246071147427,23.255360195147276
13,s98a,x98,39.538494784389414,19.769443870205055,44.20546890094457
13,s99b,x99,41.60029061727659,20.80042930078339,46.510665857830496
13,s100c,x100,38.72135536975797,19.36108634645445,43.29197415440822
13,add44,44,520.0019105521515,156.00312958166137,542.8986677246136
13,add108,108,548.3188595978926,164.498929534948,572.462635993719
14,s1a,x1,40.79999797300661,20.40000944079443,45.61578915005029
14,s2b,x2,20.399916959924333,10.199811578432277,22.807734832887935
14,s4c,x4,40.79984172960634,20.399619987114416,45.615475233517024
14,s5c,x5,20.062567464296347,10.03114991753065,22.430572483274197
14,s6c,x6,39.43574882978906,19.717630583810642,44.09039851947173
14,s7a,x7,20.400000502673823,10.200015025764289,22.80790053983289
14,s9a,x9,40.80000244054759,20.400043573067677,45.61580841037183
14,s10a,x10,19.54353865404349,9.771791217034142,21.850350265187917
14,s11a,x11,37.48818225420335,18.744133822364116,41.91308103056922
14,s12b,x12,20.399878055309408,10.199773498365568,22.807683005721007
14,s16c,x16,40.79979605304304,20.399470588133983,45.61536756670991
14,s17c,x17,20.399899708209333,10.199736966836598,22.807686035581344
14,s19a,x19,39.900591273960586,19.950402355671503,44.61026494165712
14,s20a,x20,37.94173316876826,18.970967743988417,42.42019251480901
14,s22b,x22,40.25967305883908,20.129500424716433,45.01153254615168
14,s24c,x24,40.79974992913284,20.399317727579948,45.61525795203325
14,s28a,x28,38.07128398003201,19.03573766209061,42.56503227096365
14,s29a,x29,36.26528102647596,18.132730191336375,40.54585690451096
14,s30c,x30,40.7997519588753,20.399321889128228,45.6152616285604
14,s31c,x31,20.39987249908467,10.199656821342488,22.80762585742035
14,s32c,x32,20.399870761952666,10.199655132122766,22.80762354824828
14,s33a,x33,38.82946476908725,19.414833354217354,43.41270653191089
14,s34c,x34,38.85079151832533,19.425053757970904,43.436352460818334
14,s52a,x52,30.92419241749215,15.462248465613047,34.574366289007116
14,s53a,x53,30.943211781138878,15.471758229563852,34.59563062073719
14,s55a,x55,14.233596404817868,7.116867945812303,15.91367575305513
14,s56b,x56,20.867633265432275,10.433578071971242,23.330616568888505
14,s58b,x58,21.865518359209403,10.93251038779632,24.446281445164576
14,s59b,x59,20.45293550860163,10.226231643527436,22.866971477353516
14,s60a,x60,15.619031525335176,7.809592767296614,17.462642554333684
14,s62c,x62,30.94915468860309,15.474108924569565,34.601997383800345
14,s63a,x63,31.159515494059697,15.579914086607491,34.837467312802985
14,s64b,x64,80.27961711034963,37.46283433619152,88.59052364607217
14,s65a,x65,27.732192161729355,19.808522139110345,34.08008262065554
14,s65b,x65,34.17747751984279,24.41194100303822,42.00050991541862
14,s65c,x65,57.79472361975037,41.281634382853774,71.02396367144647
14,s66c,x66,62.545732509095,29.187099562539952,69.02068846348088
14,s68a,x68,19.09170580537492,9.545946433892134,21.345217822213115
14,s69a,x69,38.022177389139976,19.011275070658634,42.510169997583795
14,s70a,x70,18.954082109067574,9.477134000032843,21.191349590147723
14,s71a,x71,37.84394850896338,18.922159872272356,42.31090371264724
14,s73c,x73,40.799764267185225,20.399165937958426,45.61520289576982
14,s74c,x74,37.492350482650444,18.745601184636048,41.9174654349154
14,s75c,x75,40.79974431032592,20.399144501702807,45.61517545937233
14,s76a,x76,100.08229552162082,76.25262685694955,125.82101962495068
14,s76b,x76,68.7696507436329,49.1200088859856,84.51059185901228
14,s76c,x76,69.47589885483448,49.62524756858177,85.37895360058134
14,s77b,x77,40.79935219665847,20.399075199898945,45.61479374806065
14,s79a,x79,34.957772149543594,17.479064006181872,39.08405700783388
14,s80b,x80,40.79933921059787,20.399067869980776,45.61477885494471
14,s82a,x82,38.75302859633586,19.37671394018677,43.32729242069314
14,s83c,x83,20.399885944288563,10.199566647258145,22.80759755721419
14,s84c,x84,20.399872676018944,10.199556135478307,22.807580988753664
14,s85c,x85,40.79973212093134,20.399099329284418,45.615144355638826
14,s86b,x86,20.399673342921446,10.19952773436787,22.80738999758717
14,s87b,x87,40.79933496811487,20.399036629525135,45.61476108951081
14,s88a,x88,38.30548998729939,19.152953982687183,42.826933224666305
14,s90b,x90,39.907693169450724,19.953304856023458,44.61791511023832
14,s92c,x92,40.799799549590986,20.39917499638002,45.61523850447063
14,s94a,x94,38.207347780947764,19.10388583744084,42.71720822507326
14,s95b,x95,20.39966260308779,10.19950987385844,22.807372404263372
14,s96b,x96,20.399660851636405,10.199508100044348,22.80737004445399
14,s98a,x98,38.40869335439489,19.204532002070774,42.94230751380856
14,s99b,x99,40.79937190389092,20.399091512847395,45.61481867004983
14,s100c,x100,37.60145681744996,18.800166721783874,42.03945555738589
14,add44,44,619.9971570222699,185.9957604044343,647.2950622429627
14,add108,108,685.1750016633111,205.5479889800299,715.3424065984435
15,s1a,x1,40.000071140667025,20.000381851528996,44.7215939504105
15,s2b,x2,20.000212054332007,10.00053716700182,22.361109673869766
15,s4c,x4,40.00070646370371,20.00154866827806,44.72268402863231
15,s5c,x5,19.704933566694315,9.852995731267754,22.031022031404195
15,s6c,x6,38.80041994624078,19.401169859302392,43.38061756031308
15,s7a,x7,20.00002831339031,10.000191504090665,22.360790743059628
15,s9a,x9,40.00005363541619,20.000392,44.721582831892654
15,s10a,x10,19.202254210649713,9.601279891610272,21.46884119666114
15,s11a,x11,36.90997220860445,18.45527599190559,41.266733095525744
15,s12b,x12,20.000306120174482,10.000625209311629,22.361233183297564
15,s16c,x16,40.00100643653196,20.00211559653278,44.723205880980075
15,s17c,x17,20.000496112897842,10.001050705916377,22.361593413358364
15,s19a,x19,39.3380282887152,19.669408201995648,43.98142890653385
15,s20a,x20,37.40144413173367,18.701083816624145,41.81624754871719
15,s22b,x22,39.63307735480617,19.81743335126741,44.31152767896832
15,s24c,x24,40.00131077679195,20.002669512298937,44.723725822875544
15,s28a,x28,37.527193427148056,18.763993173849713,41.95685505786704
15,s29a,x29,35.74056121456919,17.870653565852706,39.95932900841919
15,s30c,x30,40.00130597523296,20.002640421869184,44.72370851763976
15,s31c,x31,20.000666195047945,10.001340580863927,22.36187518210781
15,s32c,x32,20.00067319655904,10.001347319613696,22.361884458227113
15,s33a,x33,38.172036629873254,19.086377788235428,42.67779513456186
15,s34c,x34,38.25669741146546,19.12961753517892,42.77285545617282
15,s52a,x52,30.531863756950166,15.266370118006908,34.135857409078525
15,s53a,x53,30.550286105675227,15.27558088184049,34.15645403750605
15,s55a,x55,14.046246297801915,7.023307365990094,15.704263160546079
15,s56b,x56,20.562613844541758,10.281922656586936,22.989976547090606
15,s58b,x58,21.546761725203066,10.774023105936427,24.090299183072176
15,s59b,x59,20.161791714466688,10.081504655492557,22.54184068030505
15,s60a,x60,15.417909203105014,7.709171374870046,17.237843469596363
15,s62c,x62,30.536274811858576,15.269675553987097,34.14128103790746
15,s63a,x63,30.759749267713065,15.380307260579386,34.390638645457074
15,s64b,x64,79.10033977779604,36.91580391360771,87.29055121575712
15,s65a,x65,27.363609021284645,19.546153746827134,33.62765565668138
15,s65b,x65,33.69197651880866,24.067459594302587,41.405215771293136
15,s65c,x65,57.01621065268378,40.72788057565056,70.06859876846165
15,s66c,x66,61.75465391547857,28.821771274488906,68.149334403349
15,s68a,x68,18.845519704105058,9.423025017032833,21.07005015156439
15,s69a,x69,37.534878664579885,18.767971102664657,41.965507928240186
15,s70a,x70,18.71222365095188,9.356378219549908,20.921021183262322
15,s71a,x71,37.36224713567137,18.681656928725513,41.77250072271926
15,s73c,x73,40.00153132415492,20.003195503101637,44.72415833319452
15,s74c,x74,36.99507473978761,18.499441514387854,41.362602569793985
15,s75c,x75,40.00161152526844,20.003283128818737,44.72426925674888
15,s76a,x76,98.76834287592447,75.25455693798563,124.17098652418245
15,s76b,x76,67.60360918001479,48.29216225058398,83.0805687811591
15,s76c,x76,68.31367469859272,48.7979642418707,83.95236426078803
15,s77b,x77,40.0015859132989,20.002448608382643,44.72387310944818
15,s79a,x79,34.492327521221284,17.246612369610673,38.56379514595014
15,s80b,x80,40.00162564061962,20.00246388737811,44.72391547548294
15,s82a,x82,38.25246607787833,19.12678898325105,42.76780585731569
15,s83c,x83,20.000770424587998,10.001651148084118,22.36210730823565
15,s84c,x84,20.000821516889673,10.001693778143686,22.362172072100577
15,s85c,x85,40.001696139237936,20.003438343378903,44.724414356962626
15,s86b,x86,20.000795865173018,10.001259213273011,22.361954769013384
15,s87b,x87,40.00162233252149,20.002578220452797,44.723963651481235
15,s88a,x88,37.814896778321334,18.907989827814365,42.27858202073278
15,s90b,x90,39.241202161288705,19.622095640539186,43.87366618359578
15,s92c,x92,40.001447632602535,20.003119198559258,44.7240493512787
15,s94a,x94,37.71920191481189,18.860153397667403,42.17159683097018
15,s95b,x95,20.000822157101766,10.001316074996613,22.362003715946354
15,s96b,x96,20.000827507304457,10.00132153725266,22.36201094419866
15,s98a,x98,37.90683488802575,18.953911768539378,42.38135088169821
15,s99b,x99,40.00155150393181,20.00241042499535,44.72382525602737
15,s100c,x100,37.09337346549212,18.54856132205249,41.47249066753065
15,add44,44,590.0100103506697,177.01663764941333,615.992453134534
15,add108,108,676.5524907005882,202.98488035353023,706.3470353341243
16,s1a,x1,42.39999604760785,21.20013036661494,47.40469588973892
16,s2b,x2,21.199779815162515,10.599405538147852,23.70185777472921
16,s4c,x4,42.39980718850936,21.19941551105003,47.40420727776089
16,s5c,x5,20.755413577417002,10.377498724270648,23.205164781614133
16,s6c,x6,40.620587588613056,20.30992288841661,45.415031694116585
16,s7a,x7,21.19998883063667,10.600103729528067,23.70235696077237
16,s9a,x9,42.39996143734763,21.200256612607493,47.40472139279983
16,s10a,x10,20.200672874578128,10.100479024026583,22.585102636484024
16,s11a,x11,38.55107998115911,19.275827381970853,43.10154624805546
16,s12b,x12,21.199673369783955,10.599263363265967,23.701698986135977
16,s16c,x16,42.39985854857467,21.199195101119663,47.40415464782044
16,s17c,x17,21.19993312019774,10.59960141322934,23.70208249121141
16,s19a,x19,40.88645947336007,20.44385834878055,45.712732498197035
16,s20a,x20,38.89305297197186,19.44711982025517,43.48402049930492
16,s22b,x22,41.3520327330119,20.674695210411574,46.23238727553989
16,s24c,x24,42.39992465806605,21.198975246483137,47.404115459637914
16,s28a,x28,39.03012674603141,19.515652704373245,43.637271847458415
16,s29a,x29,37.19488043307182,18.597995947252144,41.58538906496507
16,s30c,x30,42.39993240826118,21.19898378247048,47.404126208955304
16,s31c,x31,20.902263033903118,10.450737256355339,23.369264197655994
16,s32c,x32,20.882172326853446,10.440692455523298,23.346802351483277
16,s33a,x33,39.87353998472693,19.937373482100316,44.58024284678555
16,s34c,x34,39.92519381239946,19.96203142298042,44.63747080077138
16,s52a,x52,31.550340575237527,15.776011397911336,35.27472928373098
16,s53a,x53,31.57047812449046,15.786080505906353,35.29724389733407
16,s55a,x55,14.539458686899835,7.27011220137545,16.255780212855218
16,s56b,x56,21.348048504619523,10.673041888727385,23.867404511469555
16,s58b,x58,22.366945786469095,11.18244523489386,25.006546047910096
16,s59b,x59,21.199162808661995,10.598437607445037,23.700873053688618
16,s60a,x60,15.941410669061716,7.97112629423821,17.82322721951248
16,s62c,x62,31.614411077978485,15.80635851408918,35.34560732655938
16,s63a,x63,31.799789075750287,15.90074080180794,35.55362349055982
16,s64b,x64,82.72194415204129,38.59962606517389,91.28445199849035
16,s65a,x65,28.322759196600828,20.229899246841153,34.80556725648903
16,s65b,x65,34.96134577079941,24.970908656608103,42.963263112129404
16,s65c,x65,59.02224823778175,42.15870669716857,72.53262946715924
16,s66c,x66,63.785066220544365,29.76471444130183,70.38801672537359
16,s68a,x68,19.487008972360666,9.744015414268137,21.787366868953214
16,s69a,x69,38.803271908556184,19.402654231733734,43.38383226555211
16,s70a,x70,19.341272638028233,9.671144192840401,21.624427327845012
16,s71a,x71,38.614552347285354,19.308290496615577,43.17283561318316
16,s73c,x73,42.32292988091309,21.160371400722365,47.317985074611904
16,s74c,x74,38.29105717434049,19.14451017524153,42.810247948108625
16,s75c,x75,42.219056532766395,21.108428634529535,47.20184841651809
16,s76a,x76,102.16599712745891,77.83894620007497,128.4398400597965
16,s76b,x76,70.91312546211068,50.649211333703875,87.14363987997774
16,s76c,x76,71.60082732112016,51.143362949545384,87.99046565883033
16,s77b,x77,42.39823010900337,21.19681858043945,47.40163535478563
16,s79a,x79,35.72076522261368,17.86134443626349,39.93745977349996
16,s80b,x80,42.39820124900448,21.19678590710139,47.40159493036681
16,s82a,x82,39.559005309409216,19.780596730850352,44.22880179360949
16,s83c,x83,21.200152730724678,10.599398910121117,23.70218836019007
16,s84c,x84,21.200137637077326,10.599391443128654,23.7021715206791
16,s85c,x85,42.33352678700357,21.16561667266313,47.32980899348807
16,s86b,x86,21.199102099346156,10.598387123344434,23.700796177233702
16,s87b,x87,42.398169857939514,21.196723327916164,47.40153886893248
16,s88a,x88,39.09281575742916,19.54751572472453,43.707592187772754
16,s90b,x90,41.11070332678585,20.553258428125147,45.962227535622105
16,s92c,x92,42.400343119695194,21.198828866094814,47.40442428678845
16,s94a,x94,38.990511650277774,19.49637708817693,43.59321871937007
16,s95b,x95,21.199069670984205,10.598338863554991,23.700745591267427
16,s96b,x96,21.199064938398053,10.598334175628802,23.700739261903184
16,s98a,x98,39.21700054975367,19.609500743701417,43.84638698383946
16,s99b,x99,42.39828951768017,21.19689583223485,47.401723037750884
16,s100c,x100,38.422609911337666,19.210293014459516,42.95733127302272
16,add44,44,648.7141970087263,194.60663742069937,677.275315310449
16,add108,108,760.4676462066257,228.1292315026123,793.9483529758205
17,s1a,x1,45.9995355017343,22.998987502548623,51.42869522472549
17,s2b,x2,22.99959799435067,11.498858627898233,25.71391175309834
17,s4c,x4,45.99929813656909,22.99843225239437,51.42823461023081
17,s5c,x5,22.434369368952133,11.21670906782153,25.08217477203138
17,s6c,x6,43.74990080222217,21.87414105905585,48.91351415790684
17,s7a,x7,22.99971817220407,11.499485832234129,25.71429972615563
17,s9a,x9,45.97569424141346,22.98718845788968,51.40209425868245
17,s10a,x10,21.790440847154372,10.894901682368738,24.36231095322886
17,s11a,x11,41.47392041020094,20.736365430594596,46.36898667711901
17,s12b,x12,22.999476336247998,11.498614174981382,25.71369362201227
17,s16c,x16,45.99919236677581,22.998050733072965,51.427969393284855
17,s17c,x17,22.99961159351741,11.499041298774882,25.714005604798153
17,s19a,x19,43.924665862962584,21.961627987926658,49.1089541229804
17,s20a,x20,41.79442243862369,20.896578489527254,46.727301864617694
17,s22b,x22,44.648950960952476,22.321871011989096,49.91788003701097
17,s24c,x24,45.99912756161868,22.997841668104794,51.42781793758398
17,s28a,x28,41.94939890299128,20.97399158192292,46.90053721654859
17,s29a,x29,39.99314664733696,19.99591760248459,44.713404025199786
17,s30c,x30,45.99912131527159,22.99789674882108,51.4278369819936
17,s31c,x31,22.466538771188194,11.232709633724847,25.118103632099245
17,s32c,x32,22.44317073814456,11.221026636209372,25.091977832606748
17,s33a,x33,42.8429989160838,21.420792145864645,47.899612652712484
17,s34c,x34,42.98202766855256,21.489998933408927,48.05491396993792
17,s52a,x52,33.790998733619084,16.89495482802428,37.779241575982276
17,s53a,x53,33.81434248534788,16.906628020065227,37.80534127243473
17,s55a,x55,15.58935182366486,7.794467153006891,17.42933184265267
17,s56b,x56,23.048811040733504,11.522388973143592,25.76845237960285
17,s58b,x58,24.146853368918677,12.071297617355501,26.99605070722071
17,s59b,x59,22.998818232903957,11.497034932271779,25.712398805713036
17,s60a,x60,17.08837619229124,8.54391563504924,19.105263548773802
17,s62c,x62,33.98228414111464,16.99013741227488,37.99289939890656
17,s63a,x63,34.08056344049308,17.03975309061535,38.10299187479388
17,s64b,x64,89.42829396676329,41.72504399908665,98.68332715576399
17,s65a,x65,30.421809096144493,21.727812931937184,37.3842790954636
17,s65b,x65,37.64268206087553,26.88507854764616,46.25774487855266
17,s65c,x65,63.44907571614233,45.31869761379282,77.97159458830602
17,s66c,x66,68.42318183033538,31.928912351353702,75.50620673645025
17,s68a,x68,20.888596562601194,10.443952669292383,23.354006373929376
17,s69a,x69,41.57922622197924,20.788916534550765,46.48667662781503
17,s70a,x70,20.71964297706163,10.359471307976703,23.165108479730716
17,s71a,x71,41.360482439289235,20.67953872781646,46.24211099859104
17,s73c,x73,45.458593207227395,22.728037956854386,50.82368941496076
17,s74c,x74,41.14984676196458,20.573718417849033,46.006388448454715
17,s75c,x75,45.32149747348489,22.659489490404425,50.67041145683391
17,s76a,x76,109.72519198163464,83.59305661083982,137.93990310620654
17,s76b,x76,76.65824887947234,54.75089286251264,94.20269311707315
17,s76c,x76,77.40758621031023,55.28846800229529,95.12491312451981
17,s77b,x77,45.99753567409854,22.993918678278813,51.42463985555239
17,s79a,x79,38.323437484444554,19.16119649390267,42.84667211933825
17,s80b,x80,45.99748648297799,22.99384115897231,51.424561194003324
17,s82a,x82,42.40114010185495,21.199890594235033,47.40561193724501
17,s83c,x83,22.99984175403404,11.499021870555389,25.71420278153921
17,s84c,x84,22.78895014750114,11.39384684488965,25.478539886541657
17,s85c,x85,45.42799237068521,22.712739251017364,50.78947740542068
17,s86b,x86,22.99873928456335,11.496892016118416,25.712264285931816
17,s87b,x87,45.99740737490737,22.99365048889634,51.42440517904612
17,s88a,x88,41.88277364024215,20.940668582438466,46.826043271659074
17,s90b,x90,44.42253949877156,22.20683325234316,49.66392512294305
17,s92c,x92,45.99969615847041,22.998097453350724,51.428440897478254
17,s94a,x94,41.765919490928866,20.882217094355852,46.69538544330221
17,s95b,x95,22.99867388880535,11.496761832190872,25.712147581828667
17,s96b,x96,22.9986626978726,11.496750281607813,25.71213240725409
17,s98a,x98,42.07404150607572,21.0363756630521,47.03991995839314
17,s99b,x99,45.99762342104851,22.994180354190856,51.424835347773815
17,s100c,x100,41.330181392064304,20.663843945045546,46.2079900069905
17,add44,44,577.9350850947744,173.3621190736008,603.376654265968
17,add108,108,650.5870965142774,195.15092164792188,679.2256269980625
18,s1a,x1,48.00000378160638,24.000167899503793,53.66570992951271
18,s2b,x2,23.99980215176638,11.999507364173109,26.832418458028993
18,s4c,x4,48.000001730907336,23.999925057702843,53.665599492994204
18,s5c,x5,23.323391752133816,11.661669031898375,26.076332706748495
18,s6c,x6,45.3230774390191,22.661492442619572,50.67272035592944
18,s7a,x7,23.999987506735284,12.000117465400788,26.832857088034192
18,s9a,x9,47.54112683991385,23.770902099812833,53.152747133592854
18,s10a,x10,22.535142779883245,11.267730338306503,25.195126653512116
18,s11a,x11,42.904300208014185,21.452449908226654,47.96859997336153
18,s12b,x12,23.999716209403676,11.999379719490163,26.83228450550615
18,s16c,x16,48.00015637273549,23.999921264830647,53.665736112766865
18,s17c,x17,24.000079388798337,11.999961951993322,26.8328697220016
18,s19a,x19,45.320948427299356,22.661088505007136,50.6706354665273
18,s20a,x20,43.135676648175114,21.568418900522527,48.22741226485553
18,s22b,x22,46.17742108448259,23.08759648299626,51.62742807244303
18,s24c,x24,47.779699656615485,23.889614772153664,53.4192230684637
18,s28a,x28,43.300314773902485,21.65073757203714,48.41148311023179
18,s29a,x29,41.296687754714355,20.648892863659363,46.17134604931133
18,s30c,x30,47.6807985449224,23.840159860466287,53.30864631609081
18,s31c,x31,23.18334427478886,11.591557283432252,25.919715508054416
18,s32c,x32,23.15822149128191,11.578996016986753,25.89162743824085
18,s33a,x33,44.21531499866348,22.10825070762597,49.434490285450295
18,s34c,x34,44.4674999943784,22.233622145048244,49.716119211366674
18,s52a,x52,34.751523514568824,17.376575778000582,38.85374849808222
18,s53a,x53,34.77654052560954,17.38908468037149,38.88171854420138
18,s55a,x55,16.049263124159225,8.02500443489642,17.943788424092734
18,s56b,x56,23.999384099709108,11.998764223609996,26.83171220886124
18,s58b,x58,25.053654888187825,12.525899333422952,28.010422655994734
18,s59b,x59,23.99927433481789,11.99862395911405,26.831551306439113
18,s60a,x60,17.582591052008038,8.791698764702451,19.658114743571513
18,s62c,x62,35.045291658051475,17.522323156822313,39.18168291702136
18,s63a,x63,35.06228642841019,17.53195206140795,39.201189684388204
18,s64b,x64,92.7307514437007,43.270943597912805,102.32969668266955
18,s65a,x65,31.345395885058608,22.389027756191066,38.52015585454637
18,s65b,x65,38.824919941083245,27.73107273817225,47.711495508329264
18,s65c,x65,65.36527998870798,46.690041250267676,80.3279514238592
18,s66c,x66,70.45794198951955,32.87971783662128,77.75215388922891
18,s68a,x68,21.49338361467042,10.747179178903869,24.030551377586985
18,s69a,x69,42.77457872890258,21.388260006123865,47.823866965403816
18,s70a,x70,21.312302438635875,10.656635091125933,23.828094902893543
18,s71a,x71,42.54015741400814,21.271044819010168,47.56177394190561
18,s73c,x73,46.84442500955161,23.421789110417354,52.37346999778007
18,s74c,x74,42.43135938469148,21.215299217819755,47.43953182878673
18,s75c,x75,46.688655041277876,23.343905276981342,52.19931439342972
18,s76a,x76,113.02272607376621,86.11114665896669,142.08893759919405
18,s76b,x76,79.27194745912759,56.62089278987565,97.4164624398016
18,s76c,x76,80.30521193760282,57.36148195420035,98.68772302736221
18,s77b,x77,47.99848648429215,23.997245724242106,53.66304601056888
18,s79a,x79,39.46754133115465,19.734692500122733,44.126464925266795
18,s80b,x80,47.99846238596423,23.997212094507713,53.66300941734083
18,s82a,x82,43.627425152173615,21.814760905131365,48.77741299778575
18,s83c,x83,23.72102140630906,11.86026979743629,26.52080044468025
18,s84c,x84,23.476687457676558,11.738108281335991,26.24762922646151
18,s85c,x85,46.792484404538136,23.395772798536726,52.31537806027684
18,s86b,x86,23.9992283092455,11.998602468896069,26.8315005291521
18,s87b,x87,47.99842379744633,23.997156633816083,53.66295010104425
18,s88a,x88,43.083698074371725,21.542903862819898,48.16951054978992
18,s90b,x90,46.048519638958616,23.02245995202919,51.48300518794863
18,s92c,x92,47.532216550069016,23.765607419410184,53.14240967604103
18,s94a,x94,42.95949994104135,21.4808174516961,48.03065847536783
18,s95b,x95,23.99919640916182,11.99855631167258,26.831451355636794
18,s96b,x96,23.999192046563323,11.998552093052453,26.831445567049155
18,s98a,x98,43.31259594291314,21.657249920479735,48.42538013719847
18,s99b,x99,47.99855631947842,23.997327962444178,53.663145249707895
