Hour,Bus,Phase,Node,kVBase,Voltage_Real_V,Voltage_Imag_V,Voltage_V,Voltage_Angle_Deg,Voltage_pu
11,10,1,10.1,2.4017771198288433,1942.8985784778124,-1328.1297089241975,2353.462005212359,-34.355792854267236,0.9798835977670037
11,15,1,15.1,2.4017771198288433,148.71636141800212,2390.1257867955424,2394.7479685466737,86.43958098866113,0.9970733540493256
11,16,1,16.1,2.4017771198288433,149.3791960219044,2387.55248000531,2392.2209323103198,86.41990869219967,0.9960212013680918
11,17,1,17.1,2.4017771198288433,149.0257490617458,2388.92568392423,2393.569426023875,86.43040535705995,0.9965826580088526
11,19,1,19.1,2.4017771198288433,1881.9735796513326,-1346.4599257447264,2314.0395169793765,-35.58186424897204,0.963469714935198
11,20,1,20.1,2.4017771198288433,1879.8494602551957,-1345.7871326697618,2311.9206300565875,-35.59893410649574,0.9625874986357356
11,21,1,21.1,2.4017771198288433,1885.3259273367237,-1347.5218482650505,2317.384082071795,-35.55498963631817,0.964862252596085
11,21,2,21.2,2.4017771198288433,-2187.6625357968696,-1081.5735195205066,2440.423866597187,-153.69235236880817,1.0160908963822162
11,21,3,21.3,2.4017771198288433,163.95682306322556,2369.5452271744916,2375.210816633841,86.04182068930947,0.988938897379081
11,22,1,22.1,2.4017771198288433,-2187.7850253633865,-1081.601499716921,2440.546070328148,-153.69303798111548,1.0161417769281054
11,23,1,23.1,2.4017771198288433,1883.919253758144,-1348.3799375657684,2316.7391330727132,-35.59248373486108,0.9645937226838974
11,23,2,23.2,2.4017771198288433,-2188.7895774013605,-1083.3076740392255,2442.202966743981,-153.66760018732333,1.016831639614428
11,23,3,23.3,2.4017771198288433,163.43968207945923,2368.510599119651,2374.1430007100166,86.05254764753867,0.9884943032845629
11,24,1,24.1,2.4017771198288433,163.5355801120609,2368.396120548375,2374.035397754461,86.05004850258638,0.9884495018936814
11,25,1,25.1,2.4017771198288433,1882.3527770056464,-1349.3158223493447,2316.010614298466,-35.63386602164676,0.9642903977965743
11,25,2,25.2,2.4017771198288433,-2190.0438401514843,-1085.2077871243475,2444.1701992743433,-153.64072213689377,1.0176507133386803
11,25,3,25.3,2.4017771198288433,162.83017362294964,2367.394452300106,2372.987601784594,86.06537407839936,0.9880132432745047
11,25r,1,25r.1,2.4017771198288433,1905.8771005702406,-1366.1848479026378,2344.9581150026497,-35.6339896143956,0.9763429319244066
11,25r,2,25r.2,2.4017771198288433,160.79965245661867,2337.7990574171818,2343.322632735585,86.06525065249573,0.9756619851981004
11,26,1,26.1,2.4017771198288433,1904.7174844855704,-1366.7316595851005,2344.3344737936354,-35.66136308172685,0.9760832736889002
11,26,2,26.2,2.4017771198288433,161.1698625226423,2336.479980306198,2342.0321139893063,86.05400074918114,0.9751246669200535
11,28,1,28.1,2.4017771198288433,1881.7980819552029,-1349.6547521919008,2315.757321345322,-35.64867726387881,0.964184937156179
11,28,2,28.2,2.4017771198288433,-2190.8121026665835,-1086.3013324257188,2445.3441994983586,-153.62575611720004,1.0181395181550486
11,28,3,28.3,2.4017771198288433,162.25347677171965,2367.367730824987,2372.92144068782,86.07922171703663,0.9879856965482794
11,27,1,27.1,2.4017771198288433,1903.5441897972157,-1366.8122564464736,2343.4283063245266,-35.67968817543593,0.9757059832810486
11,27,2,27.2,2.4017771198288433,160.75544003635858,2336.4423695061623,2341.9661093886166,86.06405216465832,0.9750971853522824
11,31,1,31.1,2.4017771198288433,161.56571626252224,2334.8974539181168,2340.4806346100636,86.04166708879286,0.9744786954989613
11,33,1,33.1,2.4017771198288433,1900.2514122422097,-1365.7626703145575,2340.1416840339525,-35.70583586393383,0.9743375705905288
11,29,1,29.1,2.4017771198288433,1881.6086561079176,-1350.1300601262687,2315.8804619402977,-35.660964280104665,0.9642362077732397
11,29,2,29.2,2.4017771198288433,-2191.2345333065164,-1087.3075737988386,2446.1697692505613,-153.60903595509689,1.0184832510290887
11,29,3,29.3,2.4017771198288433,162.22125111037712,2366.810874654899,2372.3636843234017,86.07907859690064,0.9877534700190925
11,250,1,250.1,2.4017771198288433,1882.7723507598937,-1350.612137819476,2317.1070047823064,-35.65387395520255,0.9647468891482442
11,250,2,250.2,2.4017771198288433,-2191.184503332635,-1088.4193440958336,2446.619340283055,-153.58519275936706,1.01867043369012
11,250,3,250.3,2.4017771198288433,162.8094715624217,2366.2683393063135,2371.8627231848586,86.06400637415778,0.987544890657416
11,32,1,32.1,2.4017771198288433,161.82959072196087,2333.842166357229,2339.4461040811007,86.03343578805269,0.9740479600570995
11,35,1,35.1,2.4017771198288433,1866.6908005094053,-1351.628993765537,2304.655176266958,-35.90745536813735,0.9595624661588887
11,35,2,35.2,2.4017771198288433,-2185.7939444094,-1065.3548638670934,2431.5995051369123,-154.01541937337777,1.0124167996529978
11,35,3,35.3,2.4017771198288433,174.8120836785645,2364.753582446726,2371.206184686322,85.7721560233657,0.9872715353601588
11,42,1,42.1,2.4017771198288433,1860.707535442084,-1352.1076002564719,2300.09293184477,-36.00452316131747,0.9576629375204809
11,42,2,42.2,2.4017771198288433,-2184.8699972103323,-1060.8635259216837,2428.803887789392,-154.1011107404065,1.011252820978857
11,42,3,42.3,2.4017771198288433,178.57038646104132,2360.9773190736555,2367.7206938532827,85.6747205483986,0.9858203220880097
11,44,1,44.1,2.4017771198288433,1858.2355077554532,-1352.3306214004149,2298.2248175190343,-36.045249469532735,0.956885132490067
11,44,2,44.2,2.4017771198288433,-2184.506810607413,-1059.0024369135072,2427.6647558876243,-154.1368792593512,1.0107785338802069
11,44,3,44.3,2.4017771198288433,180.14033838457723,2359.431676496648,2366.2984548803415,85.63399262200954,0.985228160991462
11,151,1,151.1,2.4017771198288433,1856.7483687084675,-1353.2386164312097,2297.5572370894724,-36.08537995777778,0.9566071797924373
11,151,2,151.2,2.4017771198288433,-2186.953953924069,-1057.5475329690414,2429.2332907880677,-154.19293548993866,1.0114316065102582
11,151,3,151.3,2.4017771198288433,180.39192836427506,2362.343066804579,2369.2205496953306,85.6332859088973,0.9864447996174464
11,52,1,52.1,2.4017771198288433,1635.4126271164296,-1240.3001875962996,2052.539650355938,-37.17675217890927,0.8545920574437845
11,52,2,52.2,2.4017771198288433,-2347.9692490440634,-1080.8778724761635,2584.8126759332367,-155.28121744600614,1.0762083852799118
11,52,3,52.3,2.4017771198288433,180.43453661955925,2140.470924774567,2148.062476235364,85.18154914533719,0.8943637852576597
11,53,1,53.1,2.4017771198288433,1636.1926391725065,-1240.2669354510801,2053.141111481504,-37.16285934115206,0.8548424808159619
11,53,2,53.2,2.4017771198288433,-2347.6224938427495,-1080.8281203019744,2584.4768908295446,-155.27900479586708,1.076068578342407
11,53,3,53.3,2.4017771198288433,180.7101977529426,2140.4887064673635,2148.1033676446377,85.174262335226,0.8943808107380575
11,54,1,54.1,2.4017771198288433,1637.1678167902976,-1240.225258975265,2053.8931698932574,-37.145499524738156,0.8551556066283216
11,54,2,54.2,2.4017771198288433,-2347.1890046801072,-1080.7658657903946,2584.0570969599053,-155.27623905063345,1.0758937936522819
11,54,3,54.3,2.4017771198288433,181.0548354259432,2140.510992133233,2148.154594267906,85.16515271650113,0.8944021393712789
11,55,1,55.1,2.4017771198288433,1636.7624741264601,-1240.0053683672866,2053.437291540275,-37.14743837047231,0.8549657978616302
11,55,2,55.2,2.4017771198288433,-2347.1571762867907,-1080.2961487726966,2583.83176295356,-155.28540493861254,1.0757999739533244
11,55,3,55.3,2.4017771198288433,180.96721560173557,2140.702873511771,2148.33841044287,85.16791252358422,0.8944786727737527
11,57,1,57.1,2.4017771198288433,1640.3903583294205,-1240.3419316897355,2056.5331592775133,-37.09387695320399,0.8562547882977863
11,57,2,57.2,2.4017771198288433,-2346.3165972261936,-1081.3457491063898,2583.507345360095,-155.2564654156704,1.075664899973817
11,57,3,57.3,2.4017771198288433,182.2362028503173,2140.316658748746,2148.0608542000614,85.13331703455393,0.8943631099096896
11,56,1,56.1,2.4017771198288433,1636.8496459508015,-1239.7639283861201,2053.360991539639,-37.14059957075638,0.8549340297179477
11,56,2,56.2,2.4017771198288433,-2346.90641819766,-1079.7947724535477,2583.3943729898033,-155.29318092756782,1.075617862982183
11,56,3,56.3,2.4017771198288433,181.0536478027788,2140.9061730308213,2148.5482692050855,85.16607248930576,0.8945660492253321
11,58,1,58.1,2.4017771198288433,-2345.0630826192764,-1080.1838880486828,2581.882664542251,-155.2682385122566,1.0749884505212717
11,60,1,60.1,2.4017771198288433,1646.8336873527776,-1241.6148558091181,2062.442397732805,-37.014125296608555,0.8587151491724511
11,60,2,60.2,2.4017771198288433,-2345.8159879904297,-1085.4502498414722,2584.7736640550233,-155.16919079710456,1.0761921423579974
11,60,3,60.3,2.4017771198288433,184.28464602745464,2138.5612849852005,2146.4867109765705,85.07486029394494,0.8937077022074116
11,59,1,59.1,2.4017771198288433,-2344.4557145794943,-1079.6214289605991,2581.095702893516,-155.27393820675542,1.0746607924541522
11,61,1,61.1,2.4017771198288433,1646.8337103319254,-1241.6149050675556,2062.4424457355244,-37.01412600497104,0.8587151691587849
11,61,2,61.2,2.4017771198288433,-2345.816052385295,-1085.4502455895324,2584.773720711139,-155.16919148207282,1.076192165947245
11,61,3,61.3,2.4017771198288433,184.28467045897528,2138.5613341289422,2146.486762036406,85.0748597568288,0.8937077234666013
11,62,1,62.1,2.4017771198288433,1645.8710874607566,-1240.6148972651388,2061.071798811348,-37.008038494222795,0.8581444888434215
11,62,2,62.2,2.4017771198288433,-2342.6335035143034,-1084.9242874246838,2581.6646647525035,-155.15012416212312,1.0748976844847615
11,62,3,62.3,2.4017771198288433,184.04293545970847,2133.851934777037,2141.774003400996,85.07048644632141,0.8917455269761353
11,63,1,63.1,2.4017771198288433,1645.24237652356,-1239.6177188025017,2059.9695546968674,-36.99641618506059,0.8576855602836562
11,63,2,63.2,2.4017771198288433,-2340.381533431809,-1084.2278993476132,2579.3285676222727,-155.14313888076836,1.0739250308979886
11,63,3,63.3,2.4017771198288433,183.97211843335586,2131.4983119917015,2139.4230050142796,85.06695960831844,0.8907666691265426
11,64,1,64.1,2.4017771198288433,1645.5498681390045,-1238.8483744147893,2059.752330578233,-36.97417684013114,0.8575951172043041
11,64,2,64.2,2.4017771198288433,-2335.320680706632,-1083.2440670705503,2574.3232878913313,-155.11565966380624,1.0718410408018144
11,64,3,64.3,2.4017771198288433,184.30729528664315,2126.3799709912923,2134.3525857104323,85.04618005879713,0.8886555576241527
11,65,1,65.1,2.4017771198288433,1644.4117106894812,-1238.689720889111,2058.747701611115,-36.98970067146136,0.8571768315279091
11,65,2,65.2,2.4017771198288433,-2333.628187608567,-1084.0452758353922,2573.1254687757214,-155.08361735441213,1.0713423187906332
11,65,3,65.3,2.4017771198288433,183.2016924390892,2119.3879786294165,2127.2912974182523,85.05958481519588,0.8857155311604635
11,66,1,66.1,2.4017771198288433,1644.2722839957312,-1239.8037314955739,2059.306833997034,-37.016791722934954,0.8574096309751612
11,66,2,66.2,2.4017771198288433,-2333.6862490008994,-1085.2739384936028,2573.6959863879233,-155.05935521986254,1.0715798585721108
11,66,3,66.3,2.4017771198288433,182.92558671116967,2115.856318070477,2123.748979750757,85.05880066550881,0.8842406575603071
11,67,1,67.1,2.4017771198288433,1815.319560532814,-1366.3011064409286,2272.039572788017,-36.96696465602672,0.945982686749022
11,67,2,67.2,2.4017771198288433,-2186.4415559860486,-1015.5671050466063,2410.788921203065,-155.08588596915,1.0037521389057382
11,67,3,67.3,2.4017771198288433,201.78460319744227,2354.738269050456,2363.3682196852624,85.10211783158559,0.984008133050115
11,68,1,68.1,2.4017771198288433,1811.3319490319716,-1364.9245563198183,2268.026118462663,-36.99975850081361,0.9443116514592695
11,97,1,97.1,2.4017771198288433,1820.7147100571017,-1364.2258996073056,2275.107549233152,-36.843502378336986,0.9472600644123389
11,97,2,97.2,2.4017771198288433,-2185.2917608654507,-1021.3366836348405,2412.1833888501587,-154.95009127335956,1.004332737178401
11,97,3,97.3,2.4017771198288433,199.13116498215558,2354.508787188668,2362.914482120714,85.16574818663727,0.9838192156186005
11,69,1,69.1,2.4017771198288433,1806.7658013347905,-1363.347389437819,2263.4307511297675,-37.03743477466291,0.9423983318198423
11,70,1,70.1,2.4017771198288433,1803.5311196860762,-1362.2291854440732,2260.1754032268677,-37.06419869804605,0.9410429404823099
11,71,1,71.1,2.4017771198288433,1801.7070266953338,-1361.5984039373134,2258.3397493840425,-37.079321172082146,0.9402786506455593
11,72,1,72.1,2.4017771198288433,1815.319487875208,-1366.3011436497743,2272.039537111577,-36.96696650757082,0.9459826718948376
11,72,2,72.2,2.4017771198288433,-2186.4415326551525,-1015.5670233899407,2410.7888656447117,-155.08588749565092,1.003752115773553
11,72,3,72.3,2.4017771198288433,201.78467276371825,2354.7382082752115,2363.368165071518,85.1021160254315,0.9840081103112255
11,73,1,73.1,2.4017771198288433,202.69953413978095,2350.945768623189,2359.6680080358256,85.07212087033263,0.9824675189694461
11,76,1,76.1,2.4017771198288433,1815.0071452875916,-1367.7934330821936,2272.687794886879,-37.00176067940382,0.9462525794436899
11,76,2,76.2,2.4017771198288433,-2187.949171290466,-1012.5519541392134,2410.8884329188227,-155.16596735305313,1.0037935714412287
11,76,3,76.3,2.4017771198288433,203.41211357442825,2357.0720495565747,2365.8328628095537,85.06767232547692,0.9850343078370857
11,74,1,74.1,2.4017771198288433,203.2943628378434,2348.569313498629,2357.351568661125,85.05275521904785,0.9815030500536684
11,75,1,75.1,2.4017771198288433,203.37118963325383,2348.445098234313,2357.2344431968613,85.0506344235724,0.9814542838866097
11,86,1,86.1,2.4017771198288433,1815.366786206191,-1367.0382369584752,2272.520651120057,-36.98109761069135,0.9461829877378475
11,86,2,86.2,2.4017771198288433,-2188.501486936476,-1006.4306261152319,2408.825722941754,-155.30362158398557,1.002934744883161
11,86,3,86.3,2.4017771198288433,203.666799385615,2362.5564206448817,2371.318832612421,85.07293476900182,0.9873184372667382
11,78,1,78.1,2.4017771198288433,1816.1753162204132,-1372.1616192631666,2276.2513676277567,-37.071873731816076,0.9477363027714946
11,78,2,78.2,2.4017771198288433,-2193.2391187230287,-1010.9829430607538,2415.0329900555707,-155.2524591820993,1.0055191924834692
11,78,3,78.3,2.4017771198288433,207.29026879458917,2359.6579591225377,2368.745435792389,84.97959178575758,0.9862469819685815
11,79,1,79.1,2.4017771198288433,1815.2822251650196,-1372.2016145741227,2275.562969473685,-37.08623269126494,0.9474496824400789
11,79,2,79.2,2.4017771198288433,-2193.5547523932887,-1011.0040285377131,2415.328465750915,-155.2551393062115,1.005642216261531
11,79,3,79.3,2.4017771198288433,206.89339457894275,2359.60012892123,2368.653128916407,84.98903260281676,0.9862085492284159
11,80,1,80.1,2.4017771198288433,1818.1122622321461,-1376.8440002101042,2280.6208801537914,-37.13639823814475,0.949555585872312
11,80,2,80.2,2.4017771198288433,-2197.910382904773,-1010.1949226144563,2418.946843764169,-155.3157284302491,1.0071487582230567
11,80,3,80.3,2.4017771198288433,211.86005426296273,2360.9253702970177,2370.412049982959,84.87223901463919,0.9869408907317265
11,81,1,81.1,2.4017771198288433,1818.7149146628087,-1378.8134624420275,2282.2906267669596,-37.1666799571633,0.9502507988458152
11,81,2,81.2,2.4017771198288433,-2199.9621430521784,-1010.5797778854861,2420.9718954035407,-155.32773117116778,1.0079919054171294
11,81,3,81.3,2.4017771198288433,213.42861448011243,2361.1229938959555,2370.7495788849355,84.83490896731068,0.9870814237142376
11,82,1,82.1,2.4017771198288433,1819.0942068327888,-1381.055318228214,2283.9477939171566,-37.205748074922106,0.9509407742546554
11,82,2,82.2,2.4017771198288433,-2203.2797083308274,-1010.6154150958137,2424.0018544488903,-155.35969903635709,1.0092534542179463
11,82,3,82.3,2.4017771198288433,214.77099207694155,2362.768209299421,2372.509260237714,84.8061992447255,0.9878140817690798
11,84,1,84.1,2.4017771198288433,215.03682826788094,2354.032228491591,2363.8334480856715,84.78061386075272,0.9842018347872863
11,83,1,83.1,2.4017771198288433,1820.5718130370906,-1383.2510382438238,2286.4525276567138,-37.22718202881889,0.9519836411047383
11,83,2,83.2,2.4017771198288433,-2206.209071818979,-1010.626204086965,2426.6692796843145,-155.38830371198858,1.0103640590336063
11,83,3,83.3,2.4017771198288433,216.60157362514954,2364.483166373185,2374.3834748749105,84.76595342147539,0.9885944267152129
11,85,1,85.1,2.4017771198288433,215.7910589747046,2350.7039314616804,2360.5877985202806,84.75503433801039,0.9828504814337236
11,87,1,87.1,2.4017771198288433,1814.4426181608128,-1366.7995752869642,2271.638856333218,-36.9903108754372,0.9458158451001901
11,87,2,87.2,2.4017771198288433,-2188.711696714417,-1002.714342477482,2407.466499028502,-155.38606680270962,1.0023688206339745
11,87,3,87.3,2.4017771198288433,204.22859455736022,2364.5943570700333,2373.3975209227633,85.06364813431354,0.9881839165375584
11,88,1,88.1,2.4017771198288433,1813.453761319029,-1367.6184399592162,2271.342057409807,-37.02181838315678,0.9456922703850507
11,89,1,89.1,2.4017771198288433,1814.3028202116711,-1365.9451222947039,2271.013166088809,-36.97521450060423,0.9455553337316526
11,89,2,89.2,2.4017771198288433,-2189.159881560547,-1001.1170580088211,2407.209245344165,-155.4250735048296,1.002261710910007
11,89,3,89.3,2.4017771198288433,204.60883299395792,2365.930071071217,2374.7610144471805,85.05728124067439,0.9887516184750782
11,90,1,90.1,2.4017771198288433,-2189.642728510309,-999.3062234578283,2406.8959692432945,-155.46905566121552,1.0021312757841643
11,91,1,91.1,2.4017771198288433,1814.4147425970068,-1365.5377980090896,2270.8576212402386,-36.96530563136992,0.9454905713324747
11,91,2,91.2,2.4017771198288433,-2188.9168999735207,-1000.6458563154555,2406.792331039589,-155.43286915317088,1.0020881251508895
11,91,3,91.3,2.4017771198288433,205.17392950413245,2366.7101753941843,2375.5869581353018,85.04532369563721,0.9890955070404668
11,92,1,92.1,2.4017771198288433,207.34219917642395,2366.057616287285,2375.125140103229,84.99185379974534,0.9889032252386877
11,94,1,94.1,2.4017771198288433,1812.2289442071055,-1364.5863183249458,2268.539081960377,-36.979301799879984,0.9445252281036132
11,95,1,95.1,2.4017771198288433,1814.2557149375443,-1364.7962000675109,2270.284666490583,-36.952765024463226,0.9452520168284262
11,95,2,95.2,2.4017771198288433,-2188.502705668576,-999.0642902581978,2405.7584144688744,-155.46302484530537,1.0016576453356816
11,95,3,95.3,2.4017771198288433,204.91148561924146,2367.884714213924,2376.7344691291537,85.05407223220183,0.9895732828442158
11,96,1,96.1,2.4017771198288433,-2187.983634004823,-998.587637038251,2405.0882835186303,-155.46821934578008,1.001378630707425
11,98,1,98.1,2.4017771198288433,1819.9606376078086,-1364.2360585844535,2274.5102211209924,-36.85509739750037,0.9470113618548751
11,98,2,98.2,2.4017771198288433,-2184.8745342898897,-1020.6716167932551,2411.5238501652475,-154.96020919009678,1.0040581327284435
11,98,3,98.3,2.4017771198288433,199.46584228748216,2354.048410383731,2362.4839768069596,85.15671941820295,0.9836399711290931
11,99,1,99.1,2.4017771198288433,1820.8366409696973,-1364.159328142199,2275.1652128263536,-36.840319503538396,0.9472840731318515
11,99,2,99.2,2.4017771198288433,-2183.1902546781253,-1019.2818603494163,2409.409720026651,-154.97319953332183,1.0031778969558807
11,99,3,99.3,2.4017771198288433,201.06054361840276,2353.2134416575464,2361.7872139966125,85.11646067306893,0.9833498681030484
11,100,1,100.1,2.4017771198288433,1821.1259541392699,-1364.5392291970097,2275.6245403970393,-36.843607003003775,0.9474753180091939
11,100,2,100.2,2.4017771198288433,-2182.8302403975667,-1019.7038918224831,2409.2621039214514,-154.96048339059695,1.0031164357553466
11,100,3,100.3,2.4017771198288433,201.73377555222206,2352.206166480393,2360.841029342497,85.09810008310859,0.9829559162053875
11,450,1,450.1,2.4017771198288433,1821.1260089872123,-1364.53933896926,2275.624650113537,-36.843608386773624,0.9474753636905758
11,450,2,450.2,2.4017771198288433,-2182.8303803372937,-1019.7038969548928,2409.2622328813545,-154.96048468855346,1.0031164894488813
11,450,3,450.3,2.4017771198288433,201.73384637074463,2352.20626745262,2360.8411359968554,85.09809858008094,0.9829559606118219
11,197,1,197.1,2.4017771198288433,1820.7148459123437,-1364.2260079994446,2275.1077229502143,-36.843502511322264,0.9472601367408914
11,197,2,197.2,2.4017771198288433,-2185.2918962513413,-1021.3367630016755,2412.1835451060774,-154.95009092709026,1.0043328022368603
11,197,3,197.3,2.4017771198288433,199.13114726604522,2354.5089210167243,2362.9146139796994,85.16574888816015,0.9838192705191924
11,105,1,105.1,2.4017771198288433,1814.5666590502308,-1365.616969121963,2271.0266106962667,-36.96459683667456,0.9455609315064613
11,105,2,105.2,2.4017771198288433,-2182.8011481719354,-1015.7119356833412,2407.548875672168,-155.04626383751648,1.0024031188388272
11,105,3,105.3,2.4017771198288433,202.7579760804839,2350.7929249281055,2359.52075065177,85.07038815987187,0.9824062071254619
11,108,1,108.1,2.4017771198288433,1810.6453499041093,-1366.544771126811,2268.4534808153776,-37.042877552072476,0.9444895873506503
11,108,2,108.2,2.4017771198288433,-2181.245388374535,-1012.1037578836224,2404.617529052661,-155.10857240259554,1.00118262814662
11,108,3,108.3,2.4017771198288433,205.09699681882375,2348.4407904726286,2357.3796733788568,85.00883628819291,0.981514751688054
11,300,1,300.1,2.4017771198288433,1856.748182316157,-1353.238437711131,2297.5569811939845,-36.085379093745374,0.9566070732482097
11,300,2,300.2,2.4017771198288433,-2186.9537365314286,-1057.547442598217,2429.2330557348355,-154.1929351766589,1.011431508643878
11,300,3,300.3,2.4017771198288433,180.39191413688775,2362.3428548566403,2369.2203372793742,85.63328586170145,0.9864447111762855
11,135,1,135.1,2.4017771198288433,1885.3257034140015,-1347.5216251069505,2317.3837701348425,-35.55498836685871,0.9648621227185248
11,135,2,135.2,2.4017771198288433,-2187.6622101129833,-1081.573418959346,2440.423530077481,-153.69235109644399,1.0160907562694208
11,135,3,135.3,2.4017771198288433,163.95678324115445,2369.5449490273722,2375.2105364013355,86.04182118447129,0.9889387807019325
11,152,1,152.1,2.4017771198288433,1635.4126411753023,-1240.3002134728317,2052.5396771942633,-37.1767525172993,0.8545920686181457
11,152,2,152.2,2.4017771198288433,-2347.9692841155993,-1080.8778694889897,2584.8127065420767,-155.28121783123783,1.0762083980241586
11,152,3,152.3,2.4017771198288433,180.4345505549481,2140.4709497042118,2148.062502247459,85.18154883080423,0.8943637960880132
11,160r,1,160r.1,2.4017771198288433,1811.5431950464747,-1365.7662555926165,2268.7014374823907,-37.01352449963265,0.9445928261836652
11,160r,2,160r.2,2.4017771198288433,-2184.5416165921692,-1010.8486732039879,2407.0806207398605,-155.16869595009953,1.0022081569797763
11,160r,3,160r.3,2.4017771198288433,202.69316304103555,2352.4321427980567,2361.148344516506,85.07537324237813,0.9830838694494547
11,160,1,160.1,2.4017771198288433,1646.8337195035333,-1241.6149380375132,2062.442472907242,-37.01412658293613,0.8587151804719569
11,160,2,160.2,2.4017771198288433,-2345.816074087411,-1085.4502484475677,2584.7737416071373,-155.1691916265944,1.0761921746474687
11,160,3,160.3,2.4017771198288433,184.2846921624234,2138.5613480523225,2146.4867777717072,85.0748592115497,0.8937077300181256
11,61s,1,61s.1,2.4017771198288433,1646.8337103319325,-1241.6149050675456,2062.442445735524,-37.014126004970706,0.8587151691587848
11,61s,2,61s.2,2.4017771198288433,-2345.8160523852885,-1085.4502455895454,2584.7737207111386,-155.1691914820725,1.0761921659472449
11,61s,3,61s.3,2.4017771198288433,184.28467045896272,2138.561334128944,2146.4867620364066,85.07485975682914,0.8937077234666015
11,610,1,610.1,0.24017771198288432,209.8153381638948,-136.01310842765625,250.04407969992593,-32.953384938581536,1.0410794475290226
11,610,2,610.2,0.24017771198288432,-250.87501497206213,-117.99411137074587,277.23795457224895,-154.81097856461136,1.1543034209269412
11,610,3,610.3,0.24017771198288432,41.0596795959789,254.00722261366312,257.3044236472266,80.81769785064971,1.0713084970414024
11,x1,1,x1.1,0.24017771198288432,193.2992581153208,-131.52760491236268,233.8035800451225,-34.23274657869581,0.9734607683405025
11,x2,1,x2.1,0.24017771198288432,-213.6567989783184,-109.14800598789698,239.9218934586745,-152.93947869556322,0.9989348781695945
11,x4,1,x4.1,0.24017771198288432,14.803598872845685,236.02792096779442,236.4917039051635,86.41112726202321,0.9846529969525919
11,x5,1,x5.1,0.24017771198288432,14.821104400517878,235.91661924991138,236.3817175120756,86.4052037394508,0.9841950594021845
11,x6,1,x6.1,0.24017771198288432,14.831569372067742,235.830706238799,236.29663022381249,86.40136510604427,0.983840791358074
11,x7,1,x7.1,0.24017771198288432,190.96538660382558,-131.93979860813496,232.11180352904023,-34.64096314042022,0.9664169152614007
11,x9,1,x9.1,0.24017771198288432,189.0721902875398,-132.096772877703,230.64659231133484,-34.94037782035591,0.9603163857592719
11,x10,1,x10.1,0.24017771198288432,188.79881598029377,-131.98346211479173,230.3576071836298,-34.95621705570223,0.9591131720000966
11,x11,1,x11.1,0.24017771198288432,188.93910778214394,-131.99472863440667,230.47905509347973,-34.93853048994948,0.9596188305345512
11,x12,1,x12.1,0.24017771198288432,-214.2826650133362,-107.65336939919835,239.804729870405,-153.3255251222556,0.9984470577665179
11,x16,1,x16.1,0.24017771198288432,17.087306490410544,233.48353403188347,234.1079595125183,85.81431610400716,0.9747280777210562
11,x17,1,x17.1,0.24017771198288432,17.051716260576033,233.62434074965532,234.24579743966007,85.82551194759326,0.9753019774638915
11,x19,1,x19.1,0.24017771198288432,182.4897124336145,-133.65583470398107,226.19986139368262,-36.219122832326406,0.9418020495165772
11,x20,1,x20.1,0.24017771198288432,182.55797473018262,-133.63765383821337,226.24419696639325,-36.205193678596224,0.9419866443832057
11,x22,1,x22.1,0.24017771198288432,-215.37857683972848,-103.79469322137795,239.08423139644066,-154.26977177954888,0.9954472020845898
11,x24,1,x24.1,0.24017771198288432,18.485062621900997,231.51193080172095,232.24872796998574,85.43490506126457,0.9669870116280247
11,x28,1,x28.1,0.24017771198288432,182.7441609322383,-134.01804591892457,226.61920701201558,-36.254991962058305,0.94354803008601
11,x29,1,x29.1,0.24017771198288432,182.98814670155997,-134.11205770969886,226.87156246740406,-36.237698078538074,0.9445987331396158
11,x30,1,x30.1,0.24017771198288432,18.415699000233847,231.29458908949397,232.02656078937403,85.44770746887487,0.9660619999823665
11,x31,1,x31.1,0.24017771198288432,18.317782018478635,228.08208290374253,228.81647160942364,85.40830315623782,0.952696525086931
11,x32,1,x32.1,0.24017771198288432,18.34434619589423,227.9737464404632,228.71061213563183,85.39949706625065,0.9522557703103206
11,x33,1,x33.1,0.24017771198288432,184.55536576687248,-135.61742790961037,229.0256967813054,-36.3096846437468,0.9535676515963578
11,x34,1,x34.1,0.24017771198288432,16.89990351799205,234.08744961679815,234.69669960826985,85.87070511195186,0.977179346370803
11,x52,1,x52.1,0.24017771198288432,158.57299011789317,-123.02548553809144,200.70043170559597,-37.80533842665289,0.835633040420913
11,x53,1,x53.1,0.24017771198288432,158.64911568518357,-123.02303402958191,200.7590815119815,-37.79146807165974,0.8358772337971481
11,x55,1,x55.1,0.24017771198288432,159.11198438170464,-123.08297682027069,201.16173283411314,-37.7241721689057,0.8375537062675009
11,x56,1,x56.1,0.24017771198288432,-232.9740666780303,-105.89316913289977,255.91068561806523,-155.5568877987292,1.065505552140084
11,x58,1,x58.1,0.24017771198288432,-232.70797848444423,-105.83013143519005,255.64236732182357,-155.5450726762254,1.0643883864629424
11,x59,1,x59.1,0.24017771198288432,-231.0640605795385,-103.85443204155128,253.33050180777252,-155.7979111170758,1.0547627409566858
11,x60,1,x60.1,0.24017771198288432,159.68537738842429,-123.16567808150614,201.6660705447515,-37.64308004240371,0.8396535585247092
11,x62,1,x62.1,0.24017771198288432,20.132696566522515,208.8473560371833,209.81549893838078,84.49375264788802,0.8735843855208879
